country_num,variety_num,year,price,ratings
3,10,2009,20.0,2
0,14,2016,12.0,2
0,13,2015,15.0,2
2,31,2015,13.0,2
2,31,2014,13.0,2
3,81,2015,6.0,2
1,20,2015,26.0,2
1,20,2016,21.0,2
1,20,2014,16.0,2
0,2,2013,25.0,2
0,16,2016,20.0,2
0,14,2016,24.0,2
3,14,2015,27.0,2
0,12,2016,32.0,2
0,3,2012,48.0,2
0,3,2011,30.0,2
0,3,2010,40.0,2
2,36,2013,18.0,2
0,1,2011,29.0,2
0,13,2012,12.0,2
3,106,2012,17.0,2
3,10,2007,12.0,2
1,2,2006,22.0,2
3,22,2001,27.0,2
3,3,2006,12.0,2
5,28,2006,15.0,2
0,1,2006,40.0,2
1,2,2006,25.0,2
0,6,2007,12.0,2
0,17,2008,8.0,2
0,18,2009,15.0,2
4,17,2009,12.0,2
0,5,2007,50.0,2
4,4,2009,16.0,2
4,8,2007,17.0,2
0,1,2008,30.0,2
4,2,2010,19.0,2
4,8,2009,10.0,2
0,1,2013,75.0,3
0,1,2013,38.0,3
0,10,2012,45.0,3
0,6,2010,35.0,3
0,4,2013,50.0,3
0,1,2012,39.0,3
0,1,2011,45.0,3
0,1,2013,45.0,3
2,3,2011,210.0,3
1,197,2015,18.0,3
1,14,2012,22.0,3
1,127,2015,19.0,3
0,6,2012,30.0,3
0,4,2012,30.0,3
0,1,2014,50.0,3
3,99,2013,40.0,3
2,3,2013,35.0,3
0,4,2013,35.0,3
0,6,2012,42.0,3
0,1,2012,40.0,3
0,18,2013,24.0,3
0,13,2012,15.0,3
3,21,2011,36.0,3
2,3,2007,45.0,3
0,1,2012,38.0,3
0,4,2012,75.0,3
0,53,2012,26.0,3
2,3,2011,72.0,3
0,2,2012,68.0,3
2,11,2008,32.0,3
3,3,2012,22.0,3
1,112,2013,14.0,3
2,11,2009,60.0,3
2,11,2010,55.0,3
0,1,2013,48.0,3
1,5,2011,20.0,3
2,3,2011,24.0,3
2,3,2011,51.0,3
0,2,2010,20.0,2
4,8,2007,27.0,2
0,6,2010,25.0,2
4,2,2012,15.0,2
4,37,2012,13.0,2
3,10,2012,15.0,2
0,12,2014,36.0,3
0,4,2013,65.0,3
0,3,2013,48.0,3
0,8,2013,46.0,3
0,19,2012,42.0,3
0,8,2013,24.0,3
0,13,2012,39.0,3
2,16,2010,60.0,3
0,3,2013,38.0,3
0,1,2013,30.0,3
0,281,2013,66.0,3
0,9,2014,35.0,3
0,1,2013,48.0,3
1,12,2014,30.0,3
0,23,2014,25.0,3
3,14,2013,17.0,2
2,39,2014,15.0,2
0,9,2014,26.0,2
0,4,2013,18.0,2
3,48,2014,9.0,2
0,1,2013,32.0,2
3,22,2012,14.0,2
4,4,2011,22.0,2
0,12,2014,30.0,2
2,21,2009,35.0,2
0,4,2012,35.0,2
1,1,2005,35.0,3
1,1,2005,50.0,3
4,3,2005,25.0,3
4,8,2006,17.0,3
3,42,2007,14.0,3
0,3,2004,22.0,3
1,1,2005,40.0,3
0,14,2006,25.0,4
0,3,2005,38.0,4
1,12,2004,99.0,4
0,2,2012,45.0,3
0,1,2012,55.0,3
0,11,2011,45.0,3
0,1,2012,25.0,3
0,29,2011,45.0,3
2,16,2008,200.0,3
0,4,2012,105.0,3
3,3,2004,14.0,3
1,9,2007,22.0,3
3,10,2006,10.0,3
3,22,2004,42.0,3
1,9,2007,13.0,3
3,4,2004,22.0,3
5,26,2004,21.0,3
3,9,2007,13.0,3
3,99,2005,147.0,2
5,2,2007,16.0,2
5,2,2007,14.0,2
3,10,2002,45.0,2
1,5,2004,23.0,2
0,13,2012,65.0,3
0,1,2015,22.0,3
3,10,2011,28.0,3
2,3,2014,39.0,3
0,7,2015,25.0,3
1,9,2015,15.0,3
0,15,2013,36.0,3
0,13,2012,36.0,3
0,5,2013,55.0,3
0,4,2013,28.0,3
3,10,2012,17.0,3
0,15,2013,36.0,3
3,22,2010,26.0,3
5,75,2006,33.0,3
0,26,2014,42.0,3
1,1,2013,55.0,3
0,3,2009,18.0,2
1,14,2012,12.0,2
4,8,2011,12.0,2
3,10,2009,22.0,2
4,36,2012,10.0,2
0,7,2012,14.0,2
0,13,2008,18.0,2
4,8,2008,11.0,2
4,8,2007,14.0,2
0,1,2015,23.0,2
1,9,2015,15.0,2
1,154,2011,23.0,2
1,9,2015,20.0,2
0,2,2014,16.0,2
0,7,2014,34.0,2
0,13,2014,14.0,2
3,10,2008,24.0,3
0,9,2016,22.0,3
0,7,2015,15.0,3
1,5,2015,18.0,3
0,12,2016,28.0,3
0,15,2015,48.0,3
0,2,2015,34.0,3
0,7,2015,18.0,3
3,14,2015,45.0,3
1,28,2014,30.0,3
3,193,2012,40.0,3
1,15,2012,21.0,3
0,1,2016,20.0,3
0,3,2014,40.0,3
2,11,2013,50.0,3
0,43,2013,39.0,3
3,61,2016,16.0,3
0,2,2015,42.0,3
4,2,2010,10.0,2
1,5,2009,20.0,2
0,1,2009,10.0,2
4,4,2010,10.0,2
5,1,2009,13.0,2
4,4,2009,20.0,2
0,6,2006,30.0,2
4,8,2010,11.0,2
3,48,2009,9.0,2
4,8,2009,16.0,2
3,42,2014,10.0,2
1,9,2014,12.0,2
3,73,2014,14.0,2
1,3,2014,18.0,2
1,28,2013,11.0,2
3,32,2013,8.0,2
2,3,2011,60.0,2
1,5,2011,14.0,2
3,14,2013,11.0,2
3,48,2013,13.0,2
2,3,2012,15.0,2
3,79,2007,14.0,2
2,3,2013,15.0,2
0,12,2013,18.0,2
1,34,2015,10.0,2
2,16,2011,80.0,2
1,8,2015,15.0,2
0,35,2013,24.0,2
1,5,2014,12.0,2
1,299,2015,15.0,2
3,79,2014,12.0,2
0,3,2014,25.0,2
0,15,2014,18.0,2
3,79,2012,16.0,2
0,4,2013,27.0,2
3,79,2013,20.0,2
2,16,2012,40.0,2
0,8,2013,28.0,2
2,16,2011,100.0,2
0,2,2013,23.0,3
0,1,2012,80.0,3
0,12,2012,40.0,3
0,15,2012,35.0,3
2,85,2003,100.0,3
0,2,2012,18.0,3
0,4,2011,80.0,3
0,25,2012,30.0,3
0,4,2011,60.0,3
0,18,2013,25.0,3
3,58,2009,140.0,3
1,6,2009,75.0,3
3,3,2010,42.0,3
2,52,2011,40.0,3
2,2,2008,40.0,3
0,1,2012,44.0,3
0,35,2013,32.0,3
2,17,2009,24.0,2
4,8,2012,15.0,2
4,8,2010,14.0,2
0,1,2012,22.0,2
2,14,2012,45.0,2
4,8,2010,10.0,2
4,8,2011,15.0,2
3,10,2009,20.0,2
5,2,2011,10.0,2
4,8,2012,10.0,2
3,99,2011,15.0,2
4,37,2012,15.0,2
4,4,2012,13.0,2
1,2,2006,72.0,4
0,1,2012,50.0,4
0,1,2012,61.0,4
0,1,2012,50.0,4
0,1,2012,50.0,4
0,1,2012,60.0,4
0,1,2012,55.0,4
1,2,2012,122.0,4
3,46,2011,50.0,4
0,10,2006,42.0,4
0,1,2012,60.0,4
0,1,2012,60.0,4
0,2,1998,100.0,4
2,3,2010,40.0,4
0,1,2012,50.0,4
2,3,2008,70.0,4
0,8,2012,45.0,4
1,2,2012,40.0,4
3,3,2010,65.0,4
1,2,2012,230.0,4
1,2,2012,36.0,4
1,126,2015,15.0,2
1,9,2015,25.0,2
0,15,2013,36.0,2
2,16,2013,35.0,2
1,3,2014,15.0,2
2,3,2014,19.0,2
0,13,2013,18.0,2
2,16,2011,37.0,2
0,1,2013,55.0,2
3,3,2005,25.0,2
3,68,2014,18.0,2
0,10,2011,35.0,2
2,3,2014,20.0,2
0,4,2013,36.0,2
0,3,2011,36.0,2
3,14,2013,22.0,2
2,3,2013,35.0,2
1,9,2015,14.0,2
1,9,2007,15.0,2
5,9,2007,18.0,2
1,9,2006,21.0,2
3,32,2005,14.0,2
3,3,2005,12.0,2
0,14,2006,11.0,2
3,10,2005,15.0,2
3,22,2006,24.0,2
4,6,2008,25.0,2
3,48,2007,9.0,2
3,10,2008,7.0,2
3,10,2008,17.0,2
3,35,2008,19.0,2
1,19,2009,13.0,2
0,7,2013,25.0,3
0,44,2014,25.0,3
0,5,2012,135.0,3
0,1,2012,60.0,3
1,28,2013,16.0,3
1,126,2012,19.0,3
0,1,2012,27.0,3
0,9,2014,22.0,3
2,3,2010,35.0,3
2,11,2011,26.0,3
1,15,2013,13.0,2
0,1,2012,38.0,2
2,3,2010,85.0,2
1,5,2014,15.0,2
1,34,2014,15.0,2
1,8,2009,70.0,2
0,1,2013,25.0,2
0,5,2013,22.0,2
0,4,2012,40.0,2
1,8,2012,18.0,2
4,6,2008,14.0,1
4,5,2010,19.0,1
3,10,2010,5.0,1
3,9,2013,13.0,1
0,1,2012,59.0,5
3,58,2010,150.0,5
0,4,2011,95.0,5
1,23,2012,120.0,5
0,1,2012,85.0,5
0,1,2011,85.0,5
0,2,2012,65.0,5
0,24,2011,74.0,4
0,2,2012,65.0,4
2,57,2012,60.0,4
0,1,2012,86.0,4
0,1,2012,105.0,4
0,1,2012,79.0,4
0,13,2013,39.0,4
1,23,2008,59.0,4
0,2,2012,78.0,4
0,1,2012,78.0,4
2,57,2012,80.0,4
0,2,2012,55.0,4
1,23,2012,85.0,4
0,1,2012,60.0,4
2,3,2012,35.0,4
0,2,2014,22.0,3
0,4,2013,75.0,3
0,38,2015,20.0,3
0,4,2012,70.0,3
2,3,2013,20.0,3
2,16,2010,80.0,3
2,3,2015,22.0,3
0,87,2015,15.0,3
2,3,2014,24.0,3
0,13,2013,32.0,3
1,20,2015,24.0,3
0,9,2015,17.0,3
2,3,2013,28.0,3
1,20,2015,224.0,3
2,3,2012,70.0,3
1,20,2015,17.0,3
0,17,2013,95.0,3
1,20,2015,20.0,3
0,224,2015,18.0,3
0,7,2014,17.0,3
0,43,2014,45.0,3
1,7,2015,17.0,3
0,16,2013,28.0,3
0,6,2015,23.0,3
0,17,2013,30.0,3
0,17,2013,26.0,3
0,14,2013,10.0,2
0,12,2014,18.0,2
0,2,2014,25.0,2
0,12,2014,15.0,2
0,16,2014,18.0,2
0,7,2013,17.0,2
3,3,2014,7.0,2
2,11,2011,50.0,2
0,29,2010,55.0,2
0,1,2011,23.0,2
0,1,2014,18.0,2
0,2,2013,15.0,2
1,3,2010,14.0,2
0,17,2010,35.0,2
1,14,2014,11.0,2
2,3,2011,35.0,2
3,48,2013,11.0,2
1,163,2014,13.0,2
1,276,2014,11.0,2
0,29,2013,15.0,2
0,1,2012,32.0,2
3,35,2013,15.0,2
3,61,2014,12.0,2
0,59,2012,55.0,2
3,12,2013,13.0,2
0,26,2009,25.0,4
1,2,2009,49.0,4
1,2,2009,65.0,4
1,2,2009,50.0,4
1,2,2010,60.0,4
1,2,2009,80.0,4
0,6,2009,34.0,4
0,5,2007,50.0,4
0,4,2007,40.0,4
3,10,2005,41.0,4
0,18,2014,30.0,3
0,1,2016,24.0,3
0,1,2014,45.0,3
3,21,2014,21.0,3
0,4,2013,85.0,3
0,12,2016,16.0,3
1,1,2014,45.0,3
0,9,2016,17.0,3
0,19,2008,25.0,3
0,19,2007,15.0,3
0,2,2009,11.0,3
5,24,2008,20.0,3
3,3,2005,50.0,3
1,34,2011,19.0,3
1,34,2011,23.0,3
5,5,2009,95.0,3
5,5,2009,29.0,3
2,55,2013,26.0,3
0,128,2015,17.0,3
0,6,2014,42.0,3
2,31,2015,15.0,3
0,4,2014,50.0,3
0,2,2015,36.0,3
0,9,2016,19.0,3
2,11,2013,70.0,3
1,1,2014,38.0,3
1,1,2015,20.0,3
5,4,2015,13.0,3
3,10,2011,32.0,3
0,2,2014,44.0,3
5,4,2014,30.0,3
0,4,2014,36.0,3
1,2,2009,75.0,3
0,6,2008,35.0,3
0,5,2006,50.0,3
1,2,2008,92.0,3
0,41,2007,36.0,3
0,5,2007,30.0,3
5,135,2003,40.0,1
5,2,2006,8.0,1
4,36,2007,13.0,1
0,29,2010,35.0,2
0,1,2010,45.0,2
0,1,2010,55.0,2
0,16,2010,36.0,2
3,14,2011,14.0,2
1,5,2010,13.0,2
3,106,2011,17.0,2
3,14,2016,15.0,3
0,23,2016,15.0,3
0,4,2014,45.0,3
0,152,2016,22.0,3
0,35,2016,35.0,3
0,111,2013,29.0,3
2,11,2014,48.0,3
0,6,2014,28.0,3
0,12,2015,20.0,3
2,11,2013,75.0,3
3,14,2013,32.0,3
0,2,2015,60.0,3
3,10,2009,38.0,3
3,10,2012,30.0,3
3,3,2013,30.0,3
0,1,2014,68.0,4
1,95,2013,44.0,4
0,4,2013,95.0,4
2,52,2015,29.0,4
0,1,2014,70.0,4
0,1,2015,48.0,4
0,2,2014,51.0,4
0,2,2015,45.0,4
4,97,2014,38.0,4
0,6,2014,55.0,4
0,2,2014,40.0,4
0,1,2013,85.0,4
0,1,2014,60.0,4
3,22,2012,44.0,4
0,2,2014,125.0,4
0,2,2014,94.0,4
0,13,2014,34.0,4
0,21,2012,80.0,4
0,4,2014,100.0,4
1,258,2006,25.0,4
1,14,2005,42.0,3
0,17,2008,24.0,1
0,4,2007,85.0,5
0,7,2008,85.0,4
1,1,2005,115.0,4
1,1,2005,95.0,4
0,5,2010,20.0,2
0,4,2010,17.0,2
0,7,2012,18.0,2
2,16,2009,50.0,2
0,17,2011,18.0,2
0,9,2012,14.0,2
0,92,2011,20.0,2
2,11,2007,48.0,2
0,3,2011,18.0,2
0,12,2012,10.0,2
0,7,2012,25.0,2
2,3,2010,50.0,2
3,3,2011,20.0,2
1,5,2010,38.0,3
1,5,2012,16.0,3
1,9,2014,34.0,3
0,28,2013,25.0,3
3,48,2013,16.0,3
0,17,2012,29.0,3
2,3,2011,16.0,3
0,4,2011,90.0,3
2,3,2012,29.0,3
2,16,2010,37.0,3
2,3,2011,21.0,3
0,19,2012,52.0,3
0,2,2013,25.0,3
1,9,2015,18.0,2
3,169,2014,12.0,2
0,1,2014,10.0,2
1,9,2015,14.0,2
2,323,2014,18.0,2
0,13,2013,35.0,2
2,50,2015,10.0,2
2,50,2015,12.0,2
0,25,2014,35.0,2
2,109,2014,17.0,2
0,3,2013,30.0,2
2,88,2015,20.0,2
1,9,2015,14.0,2
0,3,2013,25.0,2
1,2,2015,13.0,2
0,1,2014,39.0,2
0,4,2014,16.0,2
1,132,2015,26.0,2
1,9,2015,20.0,2
3,46,2012,17.0,2
0,8,2015,25.0,2
1,2,2009,25.0,3
4,4,2010,19.0,3
0,12,2010,19.0,3
3,3,2006,24.0,3
0,7,2010,16.0,3
0,7,2009,25.0,3
3,3,2009,24.0,3
0,1,1998,50.0,2
0,1,1998,25.0,2
0,1,1998,12.0,2
0,1,1998,30.0,2
3,3,2005,50.0,3
0,1,2006,42.0,3
5,24,2005,22.0,3
0,10,2006,35.0,3
3,22,2005,13.0,3
3,40,2005,20.0,3
0,1,2012,36.0,2
0,5,2010,80.0,2
0,1,2013,20.0,2
0,1,2012,45.0,2
2,192,2012,25.0,2
4,37,2014,11.0,2
4,8,2011,16.0,2
3,32,2012,16.0,2
1,5,2012,10.0,2
2,3,2012,29.0,2
2,3,2008,80.0,2
3,32,2012,12.0,2
4,8,2013,13.0,2
4,8,2013,12.0,2
2,52,2007,29.0,2
3,35,2010,39.0,2
0,4,2013,28.0,3
0,14,2014,28.0,3
0,1,2013,45.0,3
0,17,2012,42.0,3
0,2,2013,28.0,3
0,66,2013,24.0,3
2,3,2011,32.0,3
0,3,2012,36.0,3
0,14,2014,18.0,3
0,17,2012,10.0,3
0,17,2012,30.0,3
0,3,2013,20.0,3
0,1,2013,86.0,4
3,22,2009,40.0,4
0,1,2013,45.0,4
0,2,2013,45.0,4
3,40,2007,97.0,4
3,10,2010,68.0,4
0,1,2013,85.0,4
0,1,2013,75.0,4
0,2,2013,34.0,4
0,1,2014,55.0,4
1,7,2013,43.0,4
1,12,2012,33.0,4
1,18,2011,29.0,4
0,1,2013,40.0,4
0,1,2013,60.0,4
5,24,2010,100.0,4
5,24,2010,122.0,4
0,44,2009,35.0,3
0,5,2008,27.0,3
0,13,2009,25.0,3
0,8,2009,32.0,3
4,6,2008,10.0,2
4,4,2006,20.0,2
4,8,2008,16.0,2
2,72,2015,14.0,2
3,32,2015,8.0,2
3,32,2015,11.0,2
0,3,2014,13.0,2
0,4,2011,107.0,2
0,4,2013,107.0,2
0,8,2014,25.0,2
5,2,2015,20.0,2
0,14,2015,10.0,2
0,23,2015,22.0,2
0,17,2013,32.0,2
0,14,2016,45.0,2
2,51,2014,16.0,2
0,1,2013,34.0,2
5,7,2013,17.0,2
1,20,2014,13.0,2
2,49,2014,23.0,2
2,49,2011,27.0,2
0,1,2013,25.0,2
1,20,2014,13.0,2
0,15,2012,20.0,2
0,12,2012,23.0,3
4,12,2012,19.0,3
0,3,2011,24.0,3
0,25,2011,36.0,3
1,2,2011,20.0,3
1,5,2014,160.0,4
1,23,2014,44.0,4
1,18,2013,37.0,4
1,7,2014,44.0,4
1,7,2013,33.0,4
5,3,2013,65.0,4
0,1,2014,105.0,4
3,120,2011,105.0,4
0,1,2013,65.0,4
1,7,2015,45.0,4
3,22,2010,58.0,4
0,3,2013,100.0,4
1,7,2013,45.0,4
1,7,2015,45.0,4
0,1,2014,68.0,4
0,1,2014,50.0,4
0,1,2014,50.0,4
0,3,2013,50.0,4
0,2,2014,72.0,4
5,135,2013,55.0,4
0,1,2011,65.0,4
0,1,2014,68.0,4
0,1,2014,55.0,4
1,18,2012,50.0,4
0,7,2012,15.0,2
2,144,2011,29.0,2
2,64,2009,39.0,2
2,64,2010,32.0,2
0,31,2010,16.0,2
1,9,2015,14.0,2
1,9,2015,20.0,2
0,1,2014,40.0,2
1,20,2015,15.0,2
1,20,2015,13.0,2
1,9,2015,13.0,2
1,9,2015,13.0,2
0,13,2013,29.0,2
1,20,2015,13.0,2
1,9,2015,20.0,2
3,22,2013,11.0,2
1,20,2015,16.0,2
3,21,2013,10.0,2
1,8,2014,10.0,2
0,21,2005,23.0,3
1,47,2009,20.0,3
0,13,2008,24.0,3
1,15,2009,13.0,3
3,21,2008,22.0,3
0,4,2008,49.0,3
0,3,2008,22.0,3
0,4,2008,33.0,3
0,19,2009,28.0,3
0,7,2010,15.0,3
1,2,2008,49.0,4
1,2,2008,30.0,3
0,5,2007,45.0,3
1,15,2008,29.0,3
4,8,2009,20.0,3
0,6,2008,56.0,3
3,10,2004,27.0,3
4,8,2007,40.0,3
0,4,2008,28.0,3
2,3,2012,33.0,3
1,12,2016,25.0,3
0,3,2014,21.0,3
0,12,2015,13.0,3
0,3,2015,26.0,3
0,1,2014,30.0,3
0,5,2014,55.0,3
4,8,2014,24.0,3
2,11,2014,35.0,3
0,25,2007,23.0,2
0,12,2007,20.0,2
0,3,2006,20.0,2
1,15,2005,20.0,2
0,7,2007,20.0,2
0,3,2012,30.0,3
0,3,2012,20.0,3
2,88,2013,28.0,3
0,2,2014,29.0,3
2,50,2012,22.0,3
0,1,2015,20.0,3
2,109,2015,18.0,3
2,50,2014,18.0,3
2,88,2015,18.0,3
3,14,2014,20.0,3
0,3,2012,16.0,3
2,76,2011,59.0,3
5,24,2006,135.0,5
5,24,2005,135.0,5
0,8,2009,28.0,1
0,13,2008,28.0,1
0,13,2008,20.0,1
0,4,2009,14.0,1
0,2,2009,13.0,1
0,13,2008,18.0,1
0,2,2008,25.0,1
0,1,2009,50.0,4
4,3,2007,65.0,4
3,10,2004,50.0,4
1,20,2010,34.0,4
3,3,2006,122.0,4
1,5,2005,22.0,3
0,7,2008,25.0,3
3,3,2006,50.0,3
0,12,2016,24.0,3
1,9,2016,14.0,3
3,3,2014,57.0,3
0,4,2014,75.0,3
2,11,2013,50.0,3
0,1,2015,54.0,3
0,4,2014,45.0,3
0,9,2016,30.0,3
0,6,2012,62.0,3
0,12,2012,24.0,3
1,12,2011,70.0,3
0,13,2012,38.0,3
0,4,2012,110.0,3
0,1,2012,125.0,3
0,1,2012,48.0,3
0,1,2012,48.0,3
0,1,2012,38.0,3
1,273,2013,20.0,3
0,1,2012,60.0,3
5,7,2013,22.0,3
0,6,2012,40.0,3
0,4,2012,56.0,3
3,22,2009,30.0,3
1,30,2013,13.0,3
0,1,2012,46.0,4
5,2,2012,109.0,4
0,1,2013,50.0,4
0,1,2012,50.0,4
3,3,2010,165.0,4
3,3,2009,98.0,4
0,4,2012,98.0,4
0,6,2012,65.0,4
0,2,2012,75.0,4
0,6,2012,30.0,4
2,49,2012,24.0,4
0,13,2010,49.0,4
0,6,2012,75.0,4
0,1,2012,49.0,4
0,1,2012,58.0,4
1,33,2012,25.0,4
0,13,2011,30.0,4
1,2,2014,70.0,4
3,93,2010,77.0,4
4,8,2013,40.0,4
0,1,2014,20.0,4
0,2,2013,45.0,4
4,8,2013,23.0,4
0,6,2013,45.0,4
2,3,2006,190.0,4
0,8,2014,70.0,4
0,21,2012,55.0,4
0,5,2013,50.0,4
0,1,2014,80.0,4
0,1,2013,45.0,4
0,3,2014,29.0,4
1,1,2014,52.0,4
0,17,2012,85.0,4
0,230,2013,55.0,4
0,1,2014,64.0,4
0,1,2010,38.0,3
0,2,2010,28.0,3
0,56,2010,35.0,3
0,13,2011,36.0,4
0,1,2011,45.0,4
0,6,2011,20.0,4
1,14,2011,60.0,4
0,1,2011,42.0,4
0,18,2012,24.0,4
0,1,2010,70.0,4
0,1,2011,39.0,4
0,1,2011,60.0,4
2,23,2012,28.0,4
2,51,2013,22.0,4
0,1,2012,32.0,4
0,13,2012,22.0,2
1,18,2013,15.0,2
0,19,2011,50.0,2
0,2,2013,18.0,2
1,23,2012,22.0,2
2,82,2013,12.0,2
2,3,2011,40.0,2
4,8,2011,13.0,2
2,213,2012,12.0,2
2,41,2012,12.0,2
2,14,2013,15.0,2
3,48,2010,13.0,2
1,2,2010,15.0,2
0,19,2008,15.0,2
0,3,2010,22.0,2
3,3,2011,10.0,2
3,48,2010,14.0,2
0,196,2010,24.0,2
3,10,2008,14.0,2
3,10,2009,13.0,2
3,42,2010,18.0,2
4,6,2011,11.0,2
3,301,2010,10.0,2
2,11,2011,52.0,3
0,2,2014,36.0,3
3,3,2013,18.0,3
3,10,2011,16.0,3
2,68,2015,24.0,3
2,11,2012,35.0,3
3,14,2015,15.0,3
1,20,2015,30.0,3
4,8,2013,30.0,3
0,75,2015,32.0,3
1,12,2007,12.0,2
5,7,2008,15.0,2
1,2,2010,15.0,2
4,8,2009,17.0,2
4,70,2010,12.0,2
4,4,2009,25.0,2
2,11,2011,50.0,3
0,5,2013,22.0,3
1,5,2014,36.0,3
1,5,2013,30.0,3
0,4,2013,90.0,3
4,8,2014,40.0,3
0,2,2015,50.0,3
0,4,2013,24.0,3
0,6,2014,45.0,3
0,13,2014,45.0,3
0,78,2013,30.0,3
0,1,2014,52.0,3
2,11,2012,50.0,3
0,6,2014,45.0,3
0,6,2014,50.0,3
3,10,2005,11.0,1
0,7,2009,15.0,1
0,2,2007,20.0,1
3,10,2008,9.0,1
3,14,2008,40.0,1
2,45,2013,45.0,4
1,245,2014,29.0,4
0,1,2015,95.0,4
1,9,2016,52.0,4
0,4,2014,42.0,4
3,10,2010,125.0,4
0,4,2013,140.0,4
0,1,2014,90.0,4
1,95,2015,38.0,4
1,9,2016,17.0,4
1,9,2016,48.0,4
0,1,2014,60.0,4
0,6,2014,38.0,4
0,15,2014,48.0,4
2,45,2010,40.0,4
3,10,2011,59.0,4
1,9,2016,23.0,4
0,21,2011,80.0,4
1,1,2008,50.0,4
0,15,2008,36.0,4
3,3,2007,69.0,4
0,6,2008,32.0,4
5,25,2009,19.0,4
0,2,2009,25.0,4
0,3,2005,22.0,2
4,8,2005,17.0,2
4,1,2006,9.0,2
3,22,2004,72.0,2
0,3,2008,18.0,1
6,23,2008,18.0,1
3,58,2006,17.0,1
3,61,2009,8.0,1
2,52,2012,17.0,2
2,52,2012,14.0,2
2,16,2008,52.0,2
0,1,2012,30.0,2
2,7,2012,17.0,2
2,14,2012,20.0,2
0,1,2014,28.0,3
0,2,2014,25.0,3
0,1,2015,67.0,3
4,8,2014,30.0,3
3,218,2013,38.0,3
0,2,2015,17.0,3
0,31,2013,50.0,3
0,4,2013,48.0,3
3,79,2009,80.0,3
0,19,2013,42.0,3
0,139,2014,50.0,3
0,4,2013,89.0,3
0,4,2013,75.0,3
0,2,2015,42.0,3
1,9,2016,25.0,3
1,9,2016,20.0,3
1,9,2016,40.0,3
0,5,2013,45.0,3
0,1,2012,48.0,3
4,3,2008,17.0,2
0,16,2009,20.0,2
0,43,2007,25.0,2
1,2,2009,27.0,2
5,4,2010,60.0,3
2,3,2010,50.0,3
5,7,2012,40.0,3
0,28,2013,28.0,3
0,3,2011,30.0,3
5,2,2011,22.0,3
1,8,2012,25.0,3
0,1,2012,45.0,3
2,53,2012,36.0,3
0,31,2012,38.0,3
0,4,2011,125.0,3
0,5,2012,50.0,3
0,31,2012,24.0,3
1,33,2012,19.0,3
0,1,2012,48.0,3
0,4,2009,65.0,3
0,4,2011,140.0,3
0,5,2012,90.0,3
0,1,2012,45.0,3
2,3,2012,28.0,3
2,3,2011,55.0,3
0,12,2014,14.0,3
1,25,2014,35.0,3
0,1,2013,46.0,3
0,1,2013,42.0,3
0,1,2013,68.0,3
0,6,2013,45.0,3
0,2,2014,20.0,3
0,67,2014,26.0,3
0,1,2013,40.0,3
0,3,2011,58.0,3
2,3,2012,55.0,3
2,16,2013,29.0,3
0,6,2012,48.0,3
0,1,2013,38.0,3
0,21,2012,44.0,3
0,1,2012,65.0,3
4,19,2008,40.0,1
4,37,2010,15.0,1
2,36,2014,12.0,1
0,1,2013,35.0,1
0,6,2013,50.0,1
4,8,2015,10.0,1
4,19,2013,15.0,1
3,58,2014,13.0,1
3,61,2013,9.0,1
0,13,2011,28.0,1
3,61,2014,11.0,1
0,6,2012,42.0,1
3,32,2014,12.0,1
0,13,2011,32.0,1
3,14,2014,7.0,1
0,2,2013,49.0,1
3,14,2013,13.0,1
0,17,2010,48.0,1
3,3,2013,19.0,1
3,14,2014,15.0,1
0,2,2013,14.0,1
4,8,2015,9.0,1
3,22,2007,30.0,2
3,119,2012,12.0,2
4,36,2013,9.0,2
0,12,2012,15.0,1
3,119,2012,14.0,1
1,15,2012,14.0,2
3,3,2012,10.0,2
0,30,2013,35.0,2
4,62,2013,10.0,2
1,5,2011,15.0,2
1,15,2012,18.0,2
1,2,2005,60.0,4
1,2,2005,86.0,4
1,2,2005,70.0,4
1,2,2005,46.0,4
1,2,2005,75.0,4
4,3,2003,80.0,4
1,2,2005,60.0,4
1,2,2005,59.0,4
5,4,2002,140.0,4
1,2,2005,90.0,4
5,4,2004,45.0,4
5,4,2001,50.0,4
5,4,2003,50.0,4
1,2,2005,60.0,4
1,2,2005,65.0,4
3,10,2010,44.0,4
1,27,2006,207.0,4
1,223,2010,79.0,4
2,16,2011,50.0,4
1,1,2005,93.0,4
5,24,2013,40.0,4
0,2,2014,52.0,4
0,15,2012,35.0,4
0,2,2014,25.0,4
1,27,2008,95.0,4
0,1,2013,70.0,4
1,38,2012,27.0,4
0,1,2014,69.0,4
2,57,2012,22.0,4
1,2,2006,56.0,4
0,1,2014,65.0,4
0,1,2014,65.0,4
0,7,2015,35.0,4
0,13,2014,50.0,4
0,14,2014,18.0,4
5,104,2008,31.0,4
0,5,2008,75.0,4
5,24,2007,75.0,4
0,17,2008,35.0,4
3,40,2009,69.0,4
5,104,2007,31.0,4
1,1,2010,43.0,3
0,7,2010,13.0,3
1,1,2010,32.0,3
2,51,2015,30.0,3
0,4,2013,55.0,3
0,1,2015,62.0,3
0,6,2014,40.0,3
1,2,2011,50.0,3
0,1,2015,49.0,3
0,2,2015,60.0,3
0,1,2015,50.0,3
0,7,2015,20.0,3
0,1,2014,60.0,3
1,27,2010,40.0,3
0,4,2014,100.0,3
0,13,2015,38.0,3
0,25,2015,22.0,3
